,username,fullname,user_id,tweet_id,timestamp,replies,retweets,likes,text,html,hashtag,year
430,NL_CJ,Caspar Jans,2703734244,999618827448193031,2018-05-24 11:51:15,0,0,1,@SoftwareAG_NL ‘s @wilfredharbers talks about #IoT #Cumulocity at the #IoT Conference 2018pic.twitter.com/FJGNp9C9Db,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""47581717"" dir=""ltr"" href=""/SoftwareAG_NL""><s>@</s><b>SoftwareAG_NL</b></a> ‘s <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""57603675"" dir=""ltr"" href=""/wilfredharbers""><s>@</s><b>wilfredharbers</b></a> talks about <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IoT?src=hash""><s>#</s><b>IoT</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Cumulocity?src=hash""><s>#</s><b><strong>Cumulocity</strong></b></a> at the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IoT?src=hash""><s>#</s><b>IoT</b></a> Conference 2018<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/FJGNp9C9Db"">pic.twitter.com/FJGNp9C9Db</a></p>",cumulocity,2018
431,manuvd81,ManuVD,3321317710,999150525231792128,2018-05-23 04:50:23,0,0,0,"Experience fast, easy and scalable #IoT solutions with #Cumulocity IoT. Don't miss your chance to take it for a test run! http://bit.ly/2CN6V70 https://lnkd.in/ekQBqKJ ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Experience fast, easy and scalable <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IoT?src=hash""><s>#</s><b>IoT</b></a> solutions with <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Cumulocity?src=hash""><s>#</s><b><strong>Cumulocity</strong></b></a> IoT. Don't miss your chance to take it for a test run! <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/2CN6V70"" dir=""ltr"" href=""https://t.co/vBiYw53JAr"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2CN6V70""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2CN6V70</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://lnkd.in/ekQBqKJ"" dir=""ltr"" href=""https://t.co/xhT5At5Vsv"" rel=""nofollow noopener"" target=""_blank"" title=""https://lnkd.in/ekQBqKJ""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">lnkd.in/ekQBqKJ</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",cumulocity,2018
432,JazWatts,JazWatts,702869245068181504,997128911065698304,2018-05-17 14:57:12,0,0,0,RT @SoftwareAG: RT @foroozan: Smart Manufacturing #IoTWorld demo at @SoftwareAG #Cumulocity IoT https://buff.ly/2k0xaQw ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">RT <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20679454"" dir=""ltr"" href=""/SoftwareAG""><s>@</s><b>SoftwareAG</b></a>: RT <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""46320287"" dir=""ltr"" href=""/foroozan""><s>@</s><b>foroozan</b></a>: Smart Manufacturing <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IoTWorld?src=hash""><s>#</s><b>IoTWorld</b></a> demo at <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20679454"" dir=""ltr"" href=""/SoftwareAG""><s>@</s><b>SoftwareAG</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Cumulocity?src=hash""><s>#</s><b><strong>Cumulocity</strong></b></a> IoT <a class=""twitter-timeline-link"" data-expanded-url=""https://buff.ly/2k0xaQw"" dir=""ltr"" href=""https://t.co/D3kNaRBK9o"" rel=""nofollow noopener"" target=""_blank"" title=""https://buff.ly/2k0xaQw""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">buff.ly/2k0xaQw</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",cumulocity,2018
433,JazWatts,JazWatts,702869245068181504,997085325792104448,2018-05-17 12:04:01,0,0,0,"RT @SoftwareAG: RT @johncorpcomms: Cappuccino, Latte, #Cumulocity #IoT... it’s all available on the @SoftwareAG stand #409 @IoTWorldSeries https://buff.ly/2L5KTlr ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">RT <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20679454"" dir=""ltr"" href=""/SoftwareAG""><s>@</s><b>SoftwareAG</b></a>: RT <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""14992103"" dir=""ltr"" href=""/johncorpcomms""><s>@</s><b>johncorpcomms</b></a>: Cappuccino, Latte, <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Cumulocity?src=hash""><s>#</s><b><strong>Cumulocity</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IoT?src=hash""><s>#</s><b>IoT</b></a>... it’s all available on the <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20679454"" dir=""ltr"" href=""/SoftwareAG""><s>@</s><b>SoftwareAG</b></a> stand #409 <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2208650906"" dir=""ltr"" href=""/IoTWorldSeries""><s>@</s><b>IoTWorldSeries</b></a> <a class=""twitter-timeline-link"" data-expanded-url=""https://buff.ly/2L5KTlr"" dir=""ltr"" href=""https://t.co/zGoa3BaprA"" rel=""nofollow noopener"" target=""_blank"" title=""https://buff.ly/2L5KTlr""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">buff.ly/2L5KTlr</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",cumulocity,2018
434,jereluuk,Jere Luukkanen,161589645,997011971869470720,2018-05-17 07:12:32,0,0,0,@SoftwareAG Thomas Lundström shows how easy it is to test #SmartCity business solutions with #Cumulocity #IoT.pic.twitter.com/DlFHWDcwES,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20679454"" dir=""ltr"" href=""/SoftwareAG""><s>@</s><b>SoftwareAG</b></a> Thomas Lundström shows how easy it is to test <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SmartCity?src=hash""><s>#</s><b>SmartCity</b></a> business solutions with <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Cumulocity?src=hash""><s>#</s><b><strong>Cumulocity</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IoT?src=hash""><s>#</s><b>IoT</b></a>.<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/DlFHWDcwES"">pic.twitter.com/DlFHWDcwES</a></p>",cumulocity,2018
435,manuvd81,ManuVD,3321317710,996853536171446273,2018-05-16 20:42:58,0,0,2,Software AG and  @CirrusLabs announce partnership to deliver powerful new #IoT solutions and services with #Cumulocity IoT Platform. Learn more: http://bit.ly/2k2WCok https://lnkd.in/ewSq4WF ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Software AG and  <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""830566068"" dir=""ltr"" href=""/CirrusLabs""><s>@</s><b>CirrusLabs</b></a> announce partnership to deliver powerful new <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IoT?src=hash""><s>#</s><b>IoT</b></a> solutions and services with <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Cumulocity?src=hash""><s>#</s><b><strong>Cumulocity</strong></b></a> IoT Platform. Learn more: <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/2k2WCok"" dir=""ltr"" href=""https://t.co/yAgG5WY173"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2k2WCok""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2k2WCok</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://lnkd.in/ewSq4WF"" dir=""ltr"" href=""https://t.co/fbcjHTXZM1"" rel=""nofollow noopener"" target=""_blank"" title=""https://lnkd.in/ewSq4WF""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">lnkd.in/ewSq4WF</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",cumulocity,2018
436,Zementis,Zementis,40168855,996816492762198018,2018-05-16 18:15:46,0,1,0,"RT SoftwareAG ""RT foroozan: Smart Manufacturing #IoTWorld demo at SoftwareAG #Cumulocity IoT https://twitter.com/foroozan/status/996813716443119616/photo/1pic.twitter.com/9XMTVKTfbi ""","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">RT SoftwareAG ""RT foroozan: Smart Manufacturing <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IoTWorld?src=hash""><s>#</s><b>IoTWorld</b></a> demo at SoftwareAG <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Cumulocity?src=hash""><s>#</s><b><strong>Cumulocity</strong></b></a> IoT <a class=""twitter-timeline-link"" data-expanded-url=""https://twitter.com/foroozan/status/996813716443119616/photo/1"" dir=""ltr"" href=""https://t.co/9XMTVKTfbi"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/foroozan/status/996813716443119616/photo/1""><span class=""tco-ellipsis""></span><span class=""invisible"">https://twitter.com/foroozan/status/996813716443119616/photo/1</span><span class=""js-display-url"">pic.twitter.com/9XMTVKTfbi</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a>""</p>",cumulocity,2018
437,foroozan,Domystique,46320287,996815282634084352,2018-05-16 18:10:57,0,0,1,@SoftwareAG #cumulocity IoT #IoTWorld lots of cool action. Please visit us at booth #409pic.twitter.com/RkTny03XGG,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20679454"" dir=""ltr"" href=""/SoftwareAG""><s>@</s><b>SoftwareAG</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/cumulocity?src=hash""><s>#</s><b><strong>cumulocity</strong></b></a> IoT <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IoTWorld?src=hash""><s>#</s><b>IoTWorld</b></a> lots of cool action. Please visit us at booth #409<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/RkTny03XGG"">pic.twitter.com/RkTny03XGG</a></p>",cumulocity,2018
438,Zementis,Zementis,40168855,996803795375050752,2018-05-16 17:25:19,0,0,0,"RT SoftwareAG ""RT johncorpcomms: Cappuccino, Latte, #Cumulocity #IoT... it’s all available on the SoftwareAG stand #409 IoTWorldSeries pic.twitter.com/Dii6MtDHOD""","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">RT SoftwareAG ""RT johncorpcomms: Cappuccino, Latte, <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Cumulocity?src=hash""><s>#</s><b><strong>Cumulocity</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IoT?src=hash""><s>#</s><b>IoT</b></a>... it’s all available on the SoftwareAG stand #409 IoTWorldSeries <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/Dii6MtDHOD"">pic.twitter.com/Dii6MtDHOD</a>""</p>",cumulocity,2018
439,johncorpcomms,John A. Stewart,14992103,996797273551003648,2018-05-16 16:59:24,0,5,8,"Cappuccino, Latte, #Cumulocity #IoT... it’s all available on the @SoftwareAG stand #409 @IoTWorldSeriespic.twitter.com/Zs3AffZbOX","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Cappuccino, Latte, <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Cumulocity?src=hash""><s>#</s><b><strong>Cumulocity</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IoT?src=hash""><s>#</s><b>IoT</b></a>... it’s all available on the <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20679454"" dir=""ltr"" href=""/SoftwareAG""><s>@</s><b>SoftwareAG</b></a> stand #409 <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2208650906"" dir=""ltr"" href=""/IoTWorldSeries""><s>@</s><b>IoTWorldSeries</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/Zs3AffZbOX"">pic.twitter.com/Zs3AffZbOX</a></p>",cumulocity,2018
440,stardust_test,StarDust Testing,2205639907,996740836938407937,2018-05-16 13:15:08,0,0,0,Building a ‘service wrapper’ around #IoT enabled products with #Cumulocity ⎮#AI #Dev #Software #CustomerService #Kudos @ABridgwater @forbes @SoftwareAG https://hubs.ly/H0c5PXg0 ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Building a ‘service wrapper’ around <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IoT?src=hash""><s>#</s><b>IoT</b></a> enabled products with <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Cumulocity?src=hash""><s>#</s><b><strong>Cumulocity</strong></b></a> ⎮<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AI?src=hash""><s>#</s><b>AI</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Dev?src=hash""><s>#</s><b>Dev</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Software?src=hash""><s>#</s><b>Software</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CustomerService?src=hash""><s>#</s><b>CustomerService</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Kudos?src=hash""><s>#</s><b>Kudos</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15374525"" dir=""ltr"" href=""/ABridgwater""><s>@</s><b>ABridgwater</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""91478624"" dir=""ltr"" href=""/Forbes""><s>@</s><b>forbes</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20679454"" dir=""ltr"" href=""/SoftwareAG""><s>@</s><b>SoftwareAG</b></a> <a class=""twitter-timeline-link"" data-expanded-url=""https://hubs.ly/H0c5PXg0"" dir=""ltr"" href=""https://t.co/Qy0Tklieph"" rel=""nofollow noopener"" target=""_blank"" title=""https://hubs.ly/H0c5PXg0""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">hubs.ly/H0c5PXg0</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",cumulocity,2018
441,manuvd81,ManuVD,3321317710,995199561550450688,2018-05-12 07:10:40,0,0,1,#IoTWorld is where #Cumulocity #IoT will help you experience everything IoT.  @Cumulocity discusses what Software AG will have in store for you. https://lnkd.in/dM9VSJm http://bit.ly/2rBUZSV ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IoTWorld?src=hash""><s>#</s><b>IoTWorld</b></a> is where <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Cumulocity?src=hash""><s>#</s><b><strong>Cumulocity</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IoT?src=hash""><s>#</s><b>IoT</b></a> will help you experience everything IoT.  <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""481245118"" dir=""ltr"" href=""/Cumulocity""><s>@</s><b>Cumulocity</b></a> discusses what Software AG will have in store for you. <a class=""twitter-timeline-link"" data-expanded-url=""https://lnkd.in/dM9VSJm"" dir=""ltr"" href=""https://t.co/8k5oPKOfrN"" rel=""nofollow noopener"" target=""_blank"" title=""https://lnkd.in/dM9VSJm""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">lnkd.in/dM9VSJm</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""http://bit.ly/2rBUZSV"" dir=""ltr"" href=""https://t.co/j7NthQCi8d"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2rBUZSV""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2rBUZSV</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",cumulocity,2018
